,quantity
2141,0.12
2142,0.12
2143,0.12
2144,0.12
2145,0.01
2146,0.01
2147,0.01
2148,0.01
2149,0.01
2150,0.01
2151,0.01
2152,0.01
2153,0.01
2154,0.01
2155,0.01
2156,0.01
2157,0.01
2158,0.02
2159,0.02
2160,0.02
2161,0.02
2162,0.02
2163,0.02
2164,0.02
2165,0.02
2166,0.02
2167,0.02
2168,0.02
2169,0.02
2170,0.02
2171,0.03
2172,0.03
2173,0.03
2174,0.03
2175,0.03
2176,0.03
2177,0.03
2178,0.03
2179,0.03
2180,0.03
2181,0.03
2182,0.03
2183,0.03
2184,0.04
2185,0.04
2186,0.04
2187,0.04
2188,0.04
2189,0.04
2190,0.04
2191,0.04
2192,0.04
2193,0.04
2194,0.04
2195,0.04
2196,0.04
2197,0.05
2198,0.05
2199,0.05
2200,0.05
2201,0.05
2202,0.05
2203,0.05
2204,0.05
2205,0.05
2206,0.05
2207,0.05
2208,0.05
2209,0.05
2210,0.06
2211,0.06
2212,0.06
2213,0.06
2214,0.06
2215,0.06
2216,0.06
2217,0.06
2218,0.06
2219,0.06
2220,0.06
2221,0.06
2222,0.06
2223,0.07
2224,0.07
2225,0.07
2226,0.07
2227,0.07
2228,0.07
2229,0.07
2230,0.07
2231,0.07
2232,0.07
2233,0.07
2234,0.07
2235,0.07
2236,0.08
2237,0.08
2238,0.08
2239,0.08
2240,0.08
2241,0.08
2242,0.08
2243,0.08
2244,0.08
2245,0.08
2246,0.08
2247,0.08
2248,0.08
2249,0.09
2250,0.09
2251,0.09
2252,0.09
2253,0.09
2254,0.09
2255,0.09
2256,0.09
2257,0.09
2258,0.09
2259,0.09
2260,0.09
2261,0.09
2262,0.1
2263,0.1
2264,0.1
2265,0.1
2266,0.1
2267,0.1
2268,0.1
2269,0.1
2270,0.1
2271,0.1
2272,0.1
2273,0.1
2274,0.1
2275,0.12
2276,0.12
2277,0.12
2278,0.12
2279,0.12
2280,0.12
2281,0.12
2282,0.12
2283,0.12
2284,0.12
2285,0.12
2286,0.12
2287,0.12
2288,0.01
2289,0.01
2290,0.01
2291,0.01
2292,0.01
2293,0.01
2294,0.01
2295,0.01
2296,0.01
2297,0.01
2298,0.01
2299,0.01
2300,0.01
2301,0.02
2302,0.02
2303,0.02
2304,0.02
2305,0.02
2306,0.02
2307,0.02
2308,0.02
2309,0.02
2310,0.02
2311,0.02
2312,0.02
2313,0.02
2314,0.03
2315,0.03
2316,0.03
2317,0.03
2318,0.03
2319,0.03
2320,0.03
2321,0.03
2322,0.03
2323,0.03
2324,0.03
2325,0.03
2326,0.03
2327,0.04
2328,0.04
2329,0.04
2330,0.04
2331,0.04
2332,0.04
2333,0.04
2334,0.04
2335,0.04
2336,0.04
2337,0.04
2338,0.04
2339,0.04
2340,0.05
2341,0.05
2342,0.05
2343,0.05
2344,0.05
2345,0.05
2346,0.05
2347,0.05
2348,0.05
2349,0.05
2350,0.05
2351,0.05
2352,0.05
2353,0.06
2354,0.06
2355,0.06
2356,0.06
2357,0.06
2358,0.06
2359,0.06
2360,0.06
2361,0.06
2362,0.06
2363,0.06
2364,0.06
2365,0.06
2366,0.07
2367,0.07
2368,0.07
2369,0.07
2370,0.07
2371,0.07
2372,0.07
2373,0.07
2374,0.07
2375,0.07
2376,0.07
2377,0.07
2378,0.07
2379,0.08
2380,0.08
2381,0.08
2382,0.08
2383,0.08
2384,0.08
2385,0.08
2386,0.08
2387,0.08
2388,0.08
2389,0.08
2390,0.08
2391,0.08
2392,0.09
2393,0.09
2394,0.09
2395,0.09
2396,0.09
2397,0.09
2398,0.09
2399,0.09
2400,0.09
2401,0.09
2402,0.09
2403,0.09
2404,0.09
2405,0.1
2406,0.1
2407,0.1
2408,0.1
2409,0.1
2410,0.1
2411,0.1
2412,0.1
2413,0.1
2414,0.1
2415,0.1
2416,0.1
2417,0.1
2418,0.12
2419,0.12
2420,0.12
2421,0.12
2422,0.12
2423,0.12
2424,0.12
2425,0.12
2426,0.12
2427,0.12
2428,0.12
2429,0.12
2430,0.12
2431,0.01
2432,0.01
2433,0.01
2434,0.01
2435,0.01
2436,0.01
2437,0.01
2438,0.01
2439,0.01
2440,0.01
2441,0.01
2442,0.01
2443,0.01
2444,0.02
2445,0.02
2446,0.02
2447,0.02
2448,0.02
2449,0.02
2450,0.02
2451,0.02
2452,0.02
2453,0.02
2454,0.02
2455,0.02
2456,0.02
2457,0.03
2458,0.03
2459,0.03
2460,0.03
2461,0.03
2462,0.03
2463,0.03
2464,0.03
2465,0.03
2466,0.03
2467,0.03
2468,0.03
2469,0.03
2470,0.04
2471,0.04
2472,0.04
2473,0.04
2474,0.04
2475,0.04
2476,0.04
2477,0.04
2478,0.04
2479,0.04
2480,0.04
2481,0.04
2482,0.04
2483,0.05
2484,0.05
2485,0.05
2486,0.05
2487,0.05
2488,0.05
2489,0.05
2490,0.05
2491,0.05
2492,0.05
2493,0.05
2494,0.05
2495,0.05
2496,0.06
2497,0.06
2498,0.06
2499,0.06
2500,0.06
2501,0.06
2502,0.06
2503,0.06
2504,0.06
2505,0.06
2506,0.06
2507,0.06
2508,0.06
2509,0.07
2510,0.07
2511,0.07
2512,0.07
2513,0.07
2514,0.07
2515,0.07
2516,0.07
2517,0.07
2518,0.07
2519,0.07
2520,0.07
2521,0.07
2522,0.08
2523,0.08
2524,0.08
2525,0.08
2526,0.08
2527,0.08
2528,0.08
2529,0.08
2530,0.08
2531,0.08
2532,0.08
2533,0.08
2534,0.08
2535,0.09
2536,0.09
2537,0.09
2538,0.09
2539,0.09
2540,0.09
2541,0.09
2542,0.09
2543,0.09
2544,0.09
2545,0.09
2546,0.09
2547,0.09
2548,0.1
2549,0.1
2550,0.1
2551,0.1
2552,0.1
2553,0.1
2554,0.1
2555,0.1
2556,0.1
2557,0.1
2558,0.1
2559,0.1
2560,0.1
2561,0.12
2562,0.12
2563,0.12
2564,0.12
2565,0.12
2566,0.12
2567,0.12
2568,0.12
2569,0.12
2570,0.12
2571,0.12
2572,0.12
2573,0.12
2574,0.01
2575,0.01
2576,0.01
2577,0.01
2578,0.01
2579,0.01
2580,0.01
2581,0.01
2582,0.01
2583,0.01
2584,0.01
2585,0.01
2586,0.01
2587,0.02
2588,0.02
2589,0.02
2590,0.02
2591,0.02
2592,0.02
2593,0.02
2594,0.02
2595,0.02
2596,0.02
2597,0.02
2598,0.02
2599,0.02
2600,0.03
2601,0.03
2602,0.03
2603,0.03
2604,0.03
2605,0.03
2606,0.03
2607,0.03
2608,0.03
2609,0.03
2610,0.03
2611,0.03
2612,0.03
2613,0.04
2614,0.04
2615,0.04
2616,0.04
2617,0.04
2618,0.04
2619,0.04
2620,0.04
2621,0.04
2622,0.04
2623,0.04
2624,0.04
2625,0.04
2626,0.05
2627,0.05
2628,0.05
2629,0.05
2630,0.05
2631,0.05
2632,0.05
2633,0.05
2634,0.05
2635,0.05
2636,0.05
2637,0.05
2638,0.05
2639,0.06
2640,0.06
2641,0.06
2642,0.06
2643,0.06
2644,0.06
2645,0.06
2646,0.06
2647,0.06
2648,0.06
2649,0.06
2650,0.06
2651,0.06
2652,0.07
2653,0.07
2654,0.07
2655,0.07
2656,0.07
2657,0.07
2658,0.07
2659,0.07
2660,0.07
2661,0.07
2662,0.07
2663,0.07
2664,0.07
2665,0.08
2666,0.08
2667,0.08
2668,0.08
2669,0.08
2670,0.08
2671,0.08
2672,0.08
2673,0.08
2674,0.08
2675,0.08
2676,0.08
2677,0.08
2678,0.09
2679,0.09
2680,0.09
2681,0.09
2682,0.09
2683,0.09
2684,0.09
2685,0.09
2686,0.09
2687,0.09
2688,0.09
2689,0.09
2690,0.09
2691,0.1
2692,0.1
2693,0.1
2694,0.1
2695,0.1
2696,0.1
2697,0.1
2698,0.1
2699,0.1
2700,0.1
2701,0.1
2702,0.1
2703,0.1
2704,0.12
2705,0.12
2706,0.12
2707,0.12
2708,0.12
2709,0.12
2710,0.12
2711,0.12
2712,0.12
2713,0.12
2714,0.12
2715,0.12
2716,0.12
2717,0.01
2718,0.01
2719,0.01
2720,0.01
2721,0.01
2722,0.01
2723,0.01
2724,0.01
2725,0.01
2726,0.01
2727,0.01
2728,0.01
2729,0.01
2730,0.02
2731,0.02
2732,0.02
2733,0.02
2734,0.02
2735,0.02
2736,0.02
2737,0.02
2738,0.02
2739,0.02
2740,0.02
2741,0.02
2742,0.02
2743,0.03
2744,0.03
2745,0.03
2746,0.03
2747,0.03
2748,0.03
2749,0.03
2750,0.03
2751,0.03
2752,0.03
2753,0.03
2754,0.03
2755,0.03
2756,0.04
2757,0.04
2758,0.04
2759,0.04
2760,0.04
2761,0.04
2762,0.04
2763,0.04
2764,0.04
2765,0.04
2766,0.04
2767,0.04
2768,0.04
2769,0.05
2770,0.05
2771,0.05
2772,0.05
2773,0.05
2774,0.05
2775,0.05
2776,0.05
2777,0.05
2778,0.05
2779,0.05
2780,0.05
2781,0.05
2782,0.06
2783,0.06
2784,0.06
2785,0.06
2786,0.06
2787,0.06
2788,0.06
2789,0.06
2790,0.06
2791,0.06
2792,0.06
2793,0.06
2794,0.06
2795,0.07
2796,0.07
2797,0.07
2798,0.07
2799,0.07
2800,0.07
2801,0.07
2802,0.07
2803,0.07
2804,0.07
2805,0.07
2806,0.07
2807,0.07
2808,0.08
2809,0.08
2810,0.08
2811,0.08
2812,0.08
2813,0.08
2814,0.08
2815,0.08
2816,0.08
2817,0.08
2818,0.08
2819,0.08
2820,0.08
2821,0.09
2822,0.09
2823,0.09
2824,0.09
2825,0.09
2826,0.09
2827,0.09
2828,0.09
2829,0.09
2830,0.09
2831,0.09
2832,0.09
2833,0.09
2834,0.1
2835,0.1
2836,0.1
2837,0.1
2838,0.1
2839,0.1
2840,0.1
2841,0.1
2842,0.1
2843,0.1
2844,0.1
2845,0.1
2846,0.1
2847,0.12
2848,0.12
2849,0.12
2850,0.12
2851,0.12
2852,0.12
2853,0.12
2854,0.12
2855,0.12
2856,0.12
2857,0.12
2858,0.12
2859,0.12
2860,0.01
2861,0.01
2862,0.01
2863,0.01
2864,0.01
2865,0.01
2866,0.01
2867,0.01
2868,0.01
2869,0.01
2870,0.01
2871,0.01
2872,0.01
2873,0.02
2874,0.02
2875,0.02
2876,0.02
2877,0.02
2878,0.02
2879,0.02
2880,0.02
2881,0.02
2882,0.02
2883,0.02
2884,0.02
2885,0.02
2886,0.03
2887,0.03
2888,0.03
2889,0.03
2890,0.03
2891,0.03
2892,0.03
2893,0.03
2894,0.03
2895,0.03
2896,0.03
2897,0.03
2898,0.03
2899,0.04
2900,0.04
2901,0.04
2902,0.04
2903,0.04
2904,0.04
2905,0.04
2906,0.04
2907,0.04
2908,0.04
2909,0.04
2910,0.04
2911,0.04
2912,0.05
2913,0.05
2914,0.05
2915,0.05
2916,0.05
2917,0.05
2918,0.05
2919,0.05
2920,0.05
2921,0.05
2922,0.05
2923,0.05
2924,0.05
2925,0.06
2926,0.06
2927,0.06
2928,0.06
2929,0.06
2930,0.06
2931,0.06
2932,0.06
2933,0.06
2934,0.06
2935,0.06
2936,0.06
2937,0.06
2938,0.07
2939,0.07
2940,0.07
2941,0.07
2942,0.07
2943,0.07
2944,0.07
2945,0.07
2946,0.07
2947,0.07
2948,0.07
2949,0.07
2950,0.07
2951,0.08
2952,0.08
2953,0.08
2954,0.08
2955,0.08
2956,0.08
2957,0.08
2958,0.08
2959,0.08
2960,0.08
2961,0.08
2962,0.08
2963,0.08
2964,0.09
2965,0.09
2966,0.09
2967,0.09
2968,0.09
2969,0.09
2970,0.09
2971,0.09
2972,0.09
2973,0.09
2974,0.09
2975,0.09
2976,0.09
2977,0.1
2978,0.1
2979,0.1
2980,0.1
2981,0.1
2982,0.1
2983,0.1
2984,0.1
2985,0.1
2986,0.1
2987,0.1
2988,0.1
2989,0.1
2990,0.12
2991,0.12
2992,0.12
2993,0.12
2994,0.12
2995,0.12
2996,0.12
2997,0.12
2998,0.12
2999,0.12
3000,0.12
3001,0.12
3002,0.12
3003,0.01
3004,0.01
3005,0.01
3006,0.01
3007,0.01
3008,0.01
3009,0.01
3010,0.01
3011,0.01
3012,0.01
3013,0.01
3014,0.01
3015,0.01
3016,0.02
3017,0.02
3018,0.02
3019,0.02
3020,0.02
3021,0.02
3022,0.02
3023,0.02
3024,0.02
3025,0.02
3026,0.02
3027,0.02
3028,0.02
3029,0.03
3030,0.03
3031,0.03
3032,0.03
3033,0.03
3034,0.03
3035,0.03
3036,0.03
3037,0.03
3038,0.03
3039,0.03
3040,0.03
3041,0.03
3042,0.04
3043,0.04
3044,0.04
3045,0.04
3046,0.04
3047,0.04
3048,0.04
3049,0.04
3050,0.04
3051,0.04
3052,0.04
3053,0.04
3054,0.04
3055,0.05
3056,0.05
3057,0.05
3058,0.05
3059,0.05
3060,0.05
3061,0.05
3062,0.05
3063,0.05
3064,0.05
3065,0.05
3066,0.05
3067,0.05
3068,0.06
3069,0.06
3070,0.06
3071,0.06
3072,0.06
3073,0.06
3074,0.06
3075,0.06
3076,0.06
3077,0.06
3078,0.06
3079,0.06
3080,0.06
3081,0.07
3082,0.07
3083,0.07
3084,0.07
3085,0.07
3086,0.07
3087,0.07
3088,0.07
3089,0.07
3090,0.07
3091,0.07
3092,0.07
3093,0.07
3094,0.08
3095,0.08
3096,0.08
3097,0.08
3098,0.08
3099,0.08
3100,0.08
3101,0.08
3102,0.08
3103,0.08
3104,0.08
3105,0.08
3106,0.08
3107,0.09
3108,0.09
3109,0.09
3110,0.09
3111,0.09
3112,0.09
3113,0.09
3114,0.09
3115,0.09
3116,0.09
3117,0.09
3118,0.09
3119,0.09
3120,0.1
3121,0.1
3122,0.1
3123,0.1
3124,0.1
3125,0.1
3126,0.1
3127,0.1
3128,0.1
3129,0.1
3130,0.1
3131,0.1
3132,0.1
3133,0.12
3134,0.12
3135,0.12
3136,0.12
3137,0.12
3138,0.12
3139,0.12
3140,0.12
3141,0.12
3142,0.12
3143,0.12
3144,0.12
3145,0.12
3146,0.01
3147,0.01
3148,0.01
3149,0.01
3150,0.01
3151,0.01
3152,0.01
3153,0.01
3154,0.01
3155,0.01
3156,0.01
3157,0.01
3158,0.01
3159,0.02
3160,0.02
3161,0.02
3162,0.02
3163,0.02
3164,0.02
3165,0.02
3166,0.02
3167,0.02
3168,0.02
3169,0.02
3170,0.02
3171,0.02
3172,0.03
3173,0.03
3174,0.03
3175,0.03
3176,0.03
3177,0.03
3178,0.03
3179,0.03
3180,0.03
3181,0.03
3182,0.03
3183,0.03
3184,0.03
3185,0.04
3186,0.04
3187,0.04
3188,0.04
3189,0.04
3190,0.04
3191,0.04
3192,0.04
3193,0.04
3194,0.04
3195,0.04
3196,0.04
3197,0.04
3198,0.05
3199,0.05
3200,0.05
3201,0.05
3202,0.05
3203,0.05
3204,0.05
3205,0.05
3206,0.05
3207,0.05
3208,0.05
3209,0.05
3210,0.05
3211,0.06
3212,0.06
3213,0.06
3214,0.06
3215,0.06
3216,0.06
3217,0.06
3218,0.06
3219,0.06
3220,0.06
3221,0.06
3222,0.06
3223,0.06
3224,0.07
3225,0.07
3226,0.07
3227,0.07
3228,0.07
3229,0.07
3230,0.07
3231,0.07
3232,0.07
3233,0.07
3234,0.07
3235,0.07
3236,0.07
3237,0.08
3238,0.08
3239,0.08
3240,0.08
3241,0.08
3242,0.08
3243,0.08
3244,0.08
3245,0.08
3246,0.08
3247,0.08
3248,0.08
3249,0.08
3250,0.09
3251,0.09
3252,0.09
3253,0.09
3254,0.09
3255,0.09
3256,0.09
3257,0.09
3258,0.09
3259,0.09
3260,0.09
3261,0.09
3262,0.09
3263,0.1
3264,0.1
3265,0.1
3266,0.1
3267,0.1
3268,0.1
3269,0.1
3270,0.1
3271,0.1
3272,0.1
3273,0.1
3274,0.1
3275,0.1
3276,0.12
3277,0.12
3278,0.12
3279,0.12
3280,0.12
3281,0.12
3282,0.12
3283,0.12
3284,0.12
3285,0.12
3286,0.12
3287,0.12
3288,0.12
3289,0.01
3290,0.01
3291,0.01
3292,0.01
3293,0.01
3294,0.01
3295,0.01
3296,0.01
3297,0.01
3298,0.01
3299,0.01
3300,0.01
3301,0.01
3302,0.02
3303,0.02
3304,0.02
3305,0.02
3306,0.02
3307,0.02
3308,0.02
3309,0.02
3310,0.02
3311,0.02
3312,0.02
3313,0.02
3314,0.02
3315,0.03
3316,0.03
3317,0.03
3318,0.03
3319,0.03
3320,0.03
3321,0.03
3322,0.03
3323,0.03
3324,0.03
3325,0.03
3326,0.03
3327,0.03
3328,0.04
3329,0.04
3330,0.04
3331,0.04
3332,0.04
3333,0.04
3334,0.04
3335,0.04
3336,0.04
3337,0.04
3338,0.04
3339,0.04
3340,0.04
3341,0.05
3342,0.05
3343,0.05
3344,0.05
3345,0.05
3346,0.05
3347,0.05
3348,0.05
3349,0.05
3350,0.05
3351,0.05
3352,0.05
3353,0.05
3354,0.06
3355,0.06
3356,0.06
3357,0.06
3358,0.06
3359,0.06
3360,0.06
3361,0.06
3362,0.06
3363,0.06
3364,0.06
3365,0.06
3366,0.06
3367,0.07
3368,0.07
3369,0.07
3370,0.07
3371,0.07
3372,0.07
3373,0.07
3374,0.07
3375,0.07
3376,0.07
3377,0.07
3378,0.07
3379,0.07
3380,0.08
3381,0.08
3382,0.08
3383,0.08
3384,0.08
3385,0.08
3386,0.08
3387,0.08
3388,0.08
3389,0.08
3390,0.08
3391,0.08
3392,0.08
3393,0.09
3394,0.09
3395,0.09
3396,0.09
3397,0.09
3398,0.09
3399,0.09
3400,0.09
3401,0.09
3402,0.09
3403,0.09
3404,0.09
3405,0.09
3406,0.1
3407,0.1
3408,0.1
3409,0.1
3410,0.1
3411,0.1
3412,0.1
3413,0.1
3414,0.1
3415,0.1
3416,0.1
3417,0.1
3418,0.1
3419,0.12
3420,0.12
3421,0.12
3422,0.12
3423,0.12
3424,0.12
3425,0.12
3426,0.12
3427,0.12
3428,0.12
3429,0.12
3430,0.12
3431,0.12
3432,0.01
3433,0.01
3434,0.01
3435,0.01
3436,0.01
3437,0.01
3438,0.01
3439,0.01
3440,0.01
3441,0.01
3442,0.01
3443,0.01
3444,0.01
3445,0.02
3446,0.02
3447,0.02
3448,0.02
3449,0.02
3450,0.02
3451,0.02
3452,0.02
3453,0.02
3454,0.02
3455,0.02
3456,0.02
3457,0.02
3458,0.03
3459,0.03
3460,0.03
3461,0.03
3462,0.03
3463,0.03
3464,0.03
3465,0.03
3466,0.03
3467,0.03
3468,0.03
3469,0.03
3470,0.03
3471,0.04
3472,0.04
3473,0.04
3474,0.04
3475,0.04
3476,0.04
3477,0.04
3478,0.04
3479,0.04
3480,0.04
3481,0.04
3482,0.04
3483,0.04
3484,0.05
3485,0.05
3486,0.05
3487,0.05
3488,0.05
3489,0.05
3490,0.05
3491,0.05
3492,0.05
3493,0.05
3494,0.05
3495,0.05
3496,0.05
3497,0.06
3498,0.06
3499,0.06
3500,0.06
3501,0.06
3502,0.06
3503,0.06
3504,0.06
3505,0.06
3506,0.06
3507,0.06
3508,0.06
3509,0.06
3510,0.07
3511,0.07
3512,0.07
3513,0.07
3514,0.07
3515,0.07
3516,0.07
3517,0.07
3518,0.07
3519,0.07
3520,0.07
3521,0.07
3522,0.07
3523,0.08
3524,0.08
3525,0.08
3526,0.08
3527,0.08
3528,0.08
3529,0.08
3530,0.08
3531,0.08
3532,0.08
3533,0.08
3534,0.08
3535,0.08
3536,0.09
3537,0.09
3538,0.09
3539,0.09
3540,0.09
3541,0.09
3542,0.09
3543,0.09
3544,0.09
3545,0.09
3546,0.09
3547,0.09
3548,0.09
3549,0.1
3550,0.1
3551,0.1
3552,0.1
3553,0.1
3554,0.1
3555,0.1
3556,0.1
3557,0.1
3558,0.1
3559,0.1
3560,0.1
3561,0.1
3562,0.12
3563,0.12
3564,0.12
3565,0.12
3566,0.12
3567,0.12
3568,0.12
3569,0.12
3570,0.12
3571,0.12
3572,0.12
3573,0.12
3574,0.12
3575,0.01
3576,0.01
3577,0.01
3578,0.01
3579,0.01
3580,0.01
3581,0.01
3582,0.01
3583,0.01
3584,0.01
3585,0.01
3586,0.01
3587,0.01
3588,0.02
3589,0.02
3590,0.02
3591,0.02
3592,0.02
3593,0.02
3594,0.02
3595,0.02
3596,0.02
3597,0.02
3598,0.02
3599,0.02
3600,0.02
3601,0.03
3602,0.03
3603,0.03
3604,0.03
3605,0.03
3606,0.03
3607,0.03
3608,0.03
3609,0.03
3610,0.03
3611,0.03
3612,0.03
3613,0.03
3614,0.04
3615,0.04
3616,0.04
3617,0.04
3618,0.04
3619,0.04
3620,0.04
3621,0.04
3622,0.04
3623,0.04
3624,0.04
3625,0.04
3626,0.04
3627,0.05
3628,0.05
3629,0.05
3630,0.05
3631,0.05
3632,0.05
3633,0.05
3634,0.05
3635,0.05
3636,0.05
3637,0.05
3638,0.05
3639,0.05
3640,0.06
3641,0.06
3642,0.06
3643,0.06
3644,0.06
3645,0.06
3646,0.06
3647,0.06
3648,0.06
3649,0.06
3650,0.06
3651,0.06
3652,0.06
3653,0.07
3654,0.07
3655,0.07
3656,0.07
3657,0.07
3658,0.07
3659,0.07
3660,0.07
3661,0.07
3662,0.07
3663,0.07
3664,0.07
3665,0.07
3666,0.08
3667,0.08
3668,0.08
3669,0.08
3670,0.08
3671,0.08
3672,0.08
3673,0.08
3674,0.08
3675,0.08
3676,0.08
3677,0.08
3678,0.08
3679,0.09
3680,0.09
3681,0.09
3682,0.09
3683,0.09
3684,0.09
3685,0.09
3686,0.09
3687,0.09
3688,0.09
3689,0.09
3690,0.09
3691,0.09
3692,0.1
3693,0.1
3694,0.1
3695,0.1
3696,0.1
3697,0.1
3698,0.1
3699,0.1
3700,0.1
3701,0.1
3702,0.1
3703,0.1
3704,0.1
3705,0.12
3706,0.12
3707,0.12
3708,0.12
3709,0.12
3710,0.12
3711,0.12
3712,0.12
3713,0.12
3714,0.12
3715,0.12
3716,0.12
3717,0.12
3718,0.01
3719,0.01
3720,0.01
3721,0.01
3722,0.01
3723,0.01
3724,0.01
3725,0.01
3726,0.01
3727,0.01
3728,0.01
3729,0.01
3730,0.01
3731,0.02
3732,0.02
3733,0.02
3734,0.02
3735,0.02
3736,0.02
3737,0.02
3738,0.02
3739,0.02
3740,0.02
3741,0.02
3742,0.02
3743,0.02
3744,0.03
3745,0.03
3746,0.03
3747,0.03
3748,0.03
3749,0.03
3750,0.03
3751,0.03
3752,0.03
3753,0.03
3754,0.03
3755,0.03
3756,0.03
3757,0.04
3758,0.04
3759,0.04
3760,0.04
3761,0.04
3762,0.04
3763,0.04
3764,0.04
3765,0.04
3766,0.04
3767,0.04
3768,0.04
3769,0.04
3770,0.05
3771,0.05
3772,0.05
3773,0.05
3774,0.05
3775,0.05
3776,0.05
3777,0.05
3778,0.05
3779,0.05
3780,0.05
3781,0.05
3782,0.05
3783,0.06
3784,0.06
3785,0.06
3786,0.06
3787,0.06
3788,0.06
3789,0.06
3790,0.06
3791,0.06
3792,0.06
3793,0.06
3794,0.06
3795,0.06
3796,0.07
3797,0.07
3798,0.07
3799,0.07
3800,0.07
3801,0.07
3802,0.07
3803,0.07
3804,0.07
3805,0.07
3806,0.07
3807,0.07
3808,0.07
3809,0.08
3810,0.08
3811,0.08
3812,0.08
3813,0.08
3814,0.08
3815,0.08
3816,0.08
3817,0.08
3818,0.08
3819,0.08
3820,0.08
3821,0.08
3822,0.09
3823,0.09
3824,0.09
3825,0.09
3826,0.09
3827,0.09
3828,0.09
3829,0.09
3830,0.09
3831,0.09
3832,0.09
3833,0.09
3834,0.09
3835,0.1
3836,0.1
3837,0.1
3838,0.1
3839,0.1
3840,0.1
3841,0.1
3842,0.1
3843,0.1
3844,0.1
3845,0.1
3846,0.1
3847,0.1
3848,0.12
3849,0.12
3850,0.12
3851,0.12
3852,0.12
3853,0.12
3854,0.12
3855,0.12
3856,0.12
3857,0.12
3858,0.12
3859,0.12
3860,0.12
3861,0.01
3862,0.01
3863,0.01
3864,0.01
3865,0.01
3866,0.01
3867,0.01
3868,0.01
3869,0.01
3870,0.01
3871,0.01
3872,0.01
3873,0.01
3874,0.02
3875,0.02
3876,0.02
3877,0.02
3878,0.02
3879,0.02
3880,0.02
3881,0.02
3882,0.02
3883,0.02
3884,0.02
3885,0.02
3886,0.02
3887,0.03
3888,0.03
3889,0.03
3890,0.03
3891,0.03
3892,0.03
3893,0.03
3894,0.03
3895,0.03
3896,0.03
3897,0.03
3898,0.03
3899,0.03
3900,0.04
3901,0.04
3902,0.04
3903,0.04
3904,0.04
3905,0.04
3906,0.04
3907,0.04
3908,0.04
3909,0.04
3910,0.04
3911,0.04
3912,0.04
3913,0.05
3914,0.05
3915,0.05
3916,0.05
3917,0.05
3918,0.05
3919,0.05
3920,0.05
3921,0.05
3922,0.05
3923,0.05
3924,0.05
3925,0.05
3926,0.06
3927,0.06
3928,0.06
3929,0.06
3930,0.06
3931,0.06
3932,0.06
3933,0.06
3934,0.06
3935,0.06
3936,0.06
3937,0.06
3938,0.06
3939,0.07
3940,0.07
3941,0.07
3942,0.07
3943,0.07
3944,0.07
3945,0.07
3946,0.07
3947,0.07
3948,0.07
3949,0.07
3950,0.07
3951,0.07
3952,0.08
3953,0.08
3954,0.08
3955,0.08
3956,0.08
3957,0.08
3958,0.08
3959,0.08
3960,0.08
3961,0.08
3962,0.08
3963,0.08
3964,0.08
3965,0.09
3966,0.09
3967,0.09
3968,0.09
3969,0.09
3970,0.09
3971,0.09
3972,0.09
3973,0.09
3974,0.09
3975,0.09
3976,0.09
3977,0.09
3978,0.1
3979,0.1
3980,0.1
3981,0.1
3982,0.1
3983,0.1
3984,0.1
3985,0.1
3986,0.1
3987,0.1
3988,0.1
3989,0.1
3990,0.1
3991,0.12
3992,0.12
3993,0.12
3994,0.12
3995,0.12
3996,0.12
3997,0.12
3998,0.12
3999,0.12
4000,0.12
4001,0.12
4002,0.12
4003,0.12
4004,0.01
4005,0.01
4006,0.01
4007,0.01
4008,0.01
4009,0.01
4010,0.01
4011,0.01
4012,0.01
4013,0.01
4014,0.01
4015,0.01
4016,0.01
4017,0.02
4018,0.02
4019,0.02
4020,0.02
4021,0.02
4022,0.02
4023,0.02
4024,0.02
4025,0.02
4026,0.02
4027,0.02
4028,0.02
4029,0.02
4030,0.03
4031,0.03
4032,0.03
4033,0.03
4034,0.03
4035,0.03
4036,0.03
4037,0.03
4038,0.03
4039,0.03
4040,0.03
4041,0.03
4042,0.03
4043,0.04
4044,0.04
4045,0.04
4046,0.04
4047,0.04
4048,0.04
4049,0.04
4050,0.04
4051,0.04
4052,0.04
4053,0.04
4054,0.04
4055,0.04
4056,0.05
4057,0.05
4058,0.05
4059,0.05
4060,0.05
4061,0.05
4062,0.05
4063,0.05
4064,0.05
4065,0.05
4066,0.05
4067,0.05
4068,0.05
4069,0.06
4070,0.06
4071,0.06
4072,0.06
4073,0.06
4074,0.06
4075,0.06
4076,0.06
4077,0.06
4078,0.06
4079,0.06
4080,0.06
4081,0.06
4082,0.07
4083,0.07
4084,0.07
4085,0.07
4086,0.07
4087,0.07
4088,0.07
4089,0.07
4090,0.07
4091,0.07
4092,0.07
4093,0.07
4094,0.07
4095,0.08
4096,0.08
4097,0.08
4098,0.08
4099,0.08
4100,0.08
4101,0.08
4102,0.08
4103,0.08
4104,0.08
4105,0.08
4106,0.08
4107,0.08
4108,0.09
4109,0.09
4110,0.09
4111,0.09
4112,0.09
4113,0.09
4114,0.09
4115,0.09
4116,0.09
4117,0.09
4118,0.09
4119,0.09
4120,0.09
4121,0.1
4122,0.1
4123,0.1
4124,0.1
4125,0.1
4126,0.1
4127,0.1
4128,0.1
4129,0.1
4130,0.1
4131,0.1
4132,0.1
4133,0.1
4134,0.12
4135,0.12
4136,0.12
4137,0.12
4138,0.12
4139,0.12
